Target,Target_Namespace,Target_Type,Target_Method,Job_Id,Job_AnalyzeLaunchVariance,Job_EvaluateOverhead,Job_MaxAbsoluteError,Job_MaxRelativeError,Job_MinInvokeCount,Job_MinIterationTime,Job_RemoveOutliers,Job_Affinity,Job_Jit,Job_Platform,Job_Runtime,Job_AllowVeryLargeObjects,Job_Concurrent,Job_CpuGroups,Job_Force,Job_HeapAffinitizeMask,Job_HeapCount,Job_NoAffinitize,Job_RetainVm,Job_Server,Job_Arguments,Job_BuildConfiguration,Job_Clock,Job_EngineFactory,Job_EnvironmentVariables,Job_Toolchain,Job_IsBaseline,Job_InvocationCount,Job_IterationTime,Job_LaunchCount,Job_RunStrategy,Job_TargetCount,Job_UnrollFactor,Job_WarmupCount,Job_Display,Params,Measurement_LaunchIndex,Measurement_IterationMode,Measurement_IterationIndex,Measurement_Nanoseconds,Measurement_Operations,Measurement_Value
ListBenchmark.TestNaiveImmutableList_48,RefLocals,ListBenchmark,TestNaiveImmutableList_48,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,MainTarget,3,955254141.13,2048,466432.69
ListBenchmark.TestNaiveImmutableList_48,RefLocals,ListBenchmark,TestNaiveImmutableList_48,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,MainTarget,4,960460262.53,2048,468974.74
ListBenchmark.TestNaiveImmutableList_48,RefLocals,ListBenchmark,TestNaiveImmutableList_48,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,MainTarget,5,980783810.06,2048,478898.34
ListBenchmark.TestNaiveImmutableList_48,RefLocals,ListBenchmark,TestNaiveImmutableList_48,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,MainTarget,6,939880715.11,2048,458926.13
ListBenchmark.TestNaiveImmutableList_48,RefLocals,ListBenchmark,TestNaiveImmutableList_48,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,MainTarget,7,963903224.14,2048,470655.87
ListBenchmark.TestNaiveImmutableList_48,RefLocals,ListBenchmark,TestNaiveImmutableList_48,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,MainTarget,8,976586675.92,2048,476848.96
ListBenchmark.TestNaiveImmutableList_48,RefLocals,ListBenchmark,TestNaiveImmutableList_48,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,MainTarget,9,989671905.31,2048,483238.24
ListBenchmark.TestNaiveImmutableList_48,RefLocals,ListBenchmark,TestNaiveImmutableList_48,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,MainTarget,10,932387187.21,2048,455267.18
ListBenchmark.TestNaiveImmutableList_48,RefLocals,ListBenchmark,TestNaiveImmutableList_48,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,MainTarget,11,972967121.79,2048,475081.6
ListBenchmark.TestNaiveImmutableList_48,RefLocals,ListBenchmark,TestNaiveImmutableList_48,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,MainTarget,12,960982928.99,2048,469229.95
ListBenchmark.TestNaiveImmutableList_48,RefLocals,ListBenchmark,TestNaiveImmutableList_48,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,MainTarget,13,987463511.13,2048,482159.92
ListBenchmark.TestNaiveImmutableList_48,RefLocals,ListBenchmark,TestNaiveImmutableList_48,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,MainTarget,14,1020299843.83,2048,498193.28
ListBenchmark.TestNaiveImmutableList_48,RefLocals,ListBenchmark,TestNaiveImmutableList_48,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,MainTarget,15,982730278.43,2048,479848.77
ListBenchmark.TestNaiveImmutableList_48,RefLocals,ListBenchmark,TestNaiveImmutableList_48,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,MainTarget,16,974551713.76,2048,475855.33
ListBenchmark.TestNaiveImmutableList_48,RefLocals,ListBenchmark,TestNaiveImmutableList_48,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Result,1,984026870.51,2048,480481.87
ListBenchmark.TestNaiveImmutableList_48,RefLocals,ListBenchmark,TestNaiveImmutableList_48,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Result,2,963422829.27,2048,470421.3
ListBenchmark.TestNaiveImmutableList_48,RefLocals,ListBenchmark,TestNaiveImmutableList_48,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Result,3,955245449.78,2048,466428.44
ListBenchmark.TestNaiveImmutableList_48,RefLocals,ListBenchmark,TestNaiveImmutableList_48,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Result,4,960451571.18,2048,468970.49
ListBenchmark.TestNaiveImmutableList_48,RefLocals,ListBenchmark,TestNaiveImmutableList_48,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Result,5,980775118.71,2048,478894.1
ListBenchmark.TestNaiveImmutableList_48,RefLocals,ListBenchmark,TestNaiveImmutableList_48,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Result,6,939872023.75,2048,458921.89
ListBenchmark.TestNaiveImmutableList_48,RefLocals,ListBenchmark,TestNaiveImmutableList_48,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Result,7,963894532.78,2048,470651.63
ListBenchmark.TestNaiveImmutableList_48,RefLocals,ListBenchmark,TestNaiveImmutableList_48,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Result,8,976577984.56,2048,476844.72
ListBenchmark.TestNaiveImmutableList_48,RefLocals,ListBenchmark,TestNaiveImmutableList_48,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Result,9,989663213.96,2048,483233.99
ListBenchmark.TestNaiveImmutableList_48,RefLocals,ListBenchmark,TestNaiveImmutableList_48,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Result,10,932378495.85,2048,455262.94
ListBenchmark.TestNaiveImmutableList_48,RefLocals,ListBenchmark,TestNaiveImmutableList_48,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Result,11,972958430.44,2048,475077.36
ListBenchmark.TestNaiveImmutableList_48,RefLocals,ListBenchmark,TestNaiveImmutableList_48,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Result,12,960974237.64,2048,469225.7
ListBenchmark.TestNaiveImmutableList_48,RefLocals,ListBenchmark,TestNaiveImmutableList_48,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Result,13,987454819.77,2048,482155.67
ListBenchmark.TestNaiveImmutableList_48,RefLocals,ListBenchmark,TestNaiveImmutableList_48,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Result,14,982721587.07,2048,479844.52
ListBenchmark.TestNaiveImmutableList_48,RefLocals,ListBenchmark,TestNaiveImmutableList_48,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Result,15,974543022.4,2048,475851.09
ListBenchmark.TestArray_32,RefLocals,ListBenchmark,TestArray_32,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Pilot,1,3605726.97,16,225357.94
ListBenchmark.TestArray_32,RefLocals,ListBenchmark,TestArray_32,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Pilot,2,7687108.07,32,240222.13
ListBenchmark.TestArray_32,RefLocals,ListBenchmark,TestArray_32,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Pilot,3,13208883.67,64,206388.81
ListBenchmark.TestArray_32,RefLocals,ListBenchmark,TestArray_32,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Pilot,4,23253719.21,128,181669.68
ListBenchmark.TestArray_32,RefLocals,ListBenchmark,TestArray_32,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Pilot,5,45652920.24,256,178331.72
ListBenchmark.TestArray_32,RefLocals,ListBenchmark,TestArray_32,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Pilot,6,91952556.27,512,179594.84
ListBenchmark.TestArray_32,RefLocals,ListBenchmark,TestArray_32,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Pilot,7,178587978.83,1024,174402.32
ListBenchmark.TestArray_32,RefLocals,ListBenchmark,TestArray_32,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Pilot,8,365900892.48,2048,178662.55
ListBenchmark.TestArray_32,RefLocals,ListBenchmark,TestArray_32,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Pilot,9,731060254.4,4096,178481.51
ListBenchmark.TestArray_32,RefLocals,ListBenchmark,TestArray_32,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,IdleWarmup,1,20543.2,4096,5.02
ListBenchmark.TestArray_32,RefLocals,ListBenchmark,TestArray_32,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,IdleWarmup,2,15407.4,4096,3.76
ListBenchmark.TestArray_32,RefLocals,ListBenchmark,TestArray_32,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,IdleWarmup,3,19358.02,4096,4.73
ListBenchmark.TestArray_32,RefLocals,ListBenchmark,TestArray_32,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,IdleWarmup,4,20543.2,4096,5.02
ListBenchmark.TestArray_32,RefLocals,ListBenchmark,TestArray_32,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,IdleWarmup,5,15802.46,4096,3.86
ListBenchmark.TestArray_32,RefLocals,ListBenchmark,TestArray_32,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,IdleWarmup,6,15802.46,4096,3.86
ListBenchmark.TestArray_32,RefLocals,ListBenchmark,TestArray_32,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,IdleWarmup,7,15407.4,4096,3.76
ListBenchmark.TestArray_32,RefLocals,ListBenchmark,TestArray_32,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,IdleTarget,1,15407.4,4096,3.76
ListBenchmark.TestArray_32,RefLocals,ListBenchmark,TestArray_32,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,IdleTarget,2,15802.46,4096,3.86
ListBenchmark.TestArray_32,RefLocals,ListBenchmark,TestArray_32,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,IdleTarget,3,15407.4,4096,3.76
ListBenchmark.TestArray_32,RefLocals,ListBenchmark,TestArray_32,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,IdleTarget,4,15802.46,4096,3.86
ListBenchmark.TestArray_32,RefLocals,ListBenchmark,TestArray_32,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,IdleTarget,5,15802.46,4096,3.86
ListBenchmark.TestArray_32,RefLocals,ListBenchmark,TestArray_32,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,IdleTarget,6,16197.52,4096,3.95
ListBenchmark.TestArray_32,RefLocals,ListBenchmark,TestArray_32,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,IdleTarget,7,18567.89,4096,4.53
ListBenchmark.TestArray_32,RefLocals,ListBenchmark,TestArray_32,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,IdleTarget,8,15407.4,4096,3.76
ListBenchmark.TestArray_32,RefLocals,ListBenchmark,TestArray_32,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,IdleTarget,9,15407.4,4096,3.76
ListBenchmark.TestArray_32,RefLocals,ListBenchmark,TestArray_32,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,IdleTarget,10,15407.4,4096,3.76
ListBenchmark.TestArray_32,RefLocals,ListBenchmark,TestArray_32,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,IdleTarget,11,15407.4,4096,3.76
ListBenchmark.TestArray_32,RefLocals,ListBenchmark,TestArray_32,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,IdleTarget,12,15802.46,4096,3.86
ListBenchmark.TestArray_32,RefLocals,ListBenchmark,TestArray_32,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,IdleTarget,13,16197.52,4096,3.95
ListBenchmark.TestArray_32,RefLocals,ListBenchmark,TestArray_32,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,IdleTarget,14,15802.46,4096,3.86
ListBenchmark.TestArray_32,RefLocals,ListBenchmark,TestArray_32,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,IdleTarget,15,15407.4,4096,3.76
ListBenchmark.TestArray_32,RefLocals,ListBenchmark,TestArray_32,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,MainWarmup,1,707790732.72,4096,172800.47
ListBenchmark.TestArray_32,RefLocals,ListBenchmark,TestArray_32,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,MainWarmup,2,738853634.03,4096,180384.19
ListBenchmark.TestArray_32,RefLocals,ListBenchmark,TestArray_32,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,MainWarmup,3,727247910.22,4096,177550.76
ListBenchmark.TestArray_32,RefLocals,ListBenchmark,TestArray_32,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,MainWarmup,4,741640003.3,4096,181064.45
ListBenchmark.TestArray_32,RefLocals,ListBenchmark,TestArray_32,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,MainWarmup,5,707255424.29,4096,172669.78
ListBenchmark.TestArray_32,RefLocals,ListBenchmark,TestArray_32,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,MainWarmup,6,724931664.22,4096,176985.27
ListBenchmark.TestArray_32,RefLocals,ListBenchmark,TestArray_32,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,MainTarget,1,734351512.35,4096,179285.04
ListBenchmark.TestArray_32,RefLocals,ListBenchmark,TestArray_32,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,MainTarget,2,719358530.62,4096,175624.64
ListBenchmark.TestArray_32,RefLocals,ListBenchmark,TestArray_32,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,MainTarget,3,711143225.23,4096,173618.95
ListBenchmark.TestArray_32,RefLocals,ListBenchmark,TestArray_32,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,MainTarget,4,731979957.74,4096,178706.04
ListBenchmark.TestArray_32,RefLocals,ListBenchmark,TestArray_32,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,MainTarget,5,700362785.04,4096,170987.01
ListBenchmark.TestArray_32,RefLocals,ListBenchmark,TestArray_32,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,MainTarget,6,740183806.35,4096,180708.94
ListBenchmark.TestArray_32,RefLocals,ListBenchmark,TestArray_32,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,MainTarget,7,730113291.81,4096,178250.32
ListBenchmark.TestArray_32,RefLocals,ListBenchmark,TestArray_32,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,MainTarget,8,723420553.71,4096,176616.35
ListBenchmark.TestArray_32,RefLocals,ListBenchmark,TestArray_32,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,MainTarget,9,727558428.62,4096,177626.57
ListBenchmark.TestArray_32,RefLocals,ListBenchmark,TestArray_32,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,MainTarget,10,722618183.66,4096,176420.45
